Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost,Profit,Payment Method,Gender,Age Group,Shipping Price,Returned,Regional Manager,State Manager,City Manager
2103,CA-2015-123295,18/07/2015,18/07/2015,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,163.6679562,95.46804381,Bank Transfer,Male,50+,25,No,William Taylor,Steven Young,Gregory Rivera
3375,CA-2016-161718,04/12/2016,10/12/2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,278.0404373,86.3695627,Credit Card,Male,36-50,10,No,Joseph Young,Gregory Scott,Daniel Carter
4456,US-2016-146745,03/09/2016,08/09/2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,79.28569952,50.28230048,Credit Card,Female,18-25,10,Yes,William Taylor,Daniel Rodriguez,Raymond Clark
6208,CA-2017-133697,20/10/2017,24/10/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,South,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,37.83464545,18.85135455,Credit Card,Female,36-50,15,No,Henry Carter,Jason Green,Eric Lewis
6812,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,69.20391057,44.16808943,Bank Transfer,Female,18-25,20,Yes,Joseph Young,Daniel Lee,Kevin Adams
7171,US-2018-168613,08/10/2018,14/10/2018,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,101.5396138,44.22438617,Online,Female,36-50,10,No,Joseph Young,Gregory Scott,David Perez
636,CA-2016-168004,04/10/2016,09/10/2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,270.9252431,122.0147569,Cash,Male,36-50,15,No,Henry Carter,Ronald Rivera,Matthew King
2872,CA-2015-148040,22/03/2015,26/03/2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,248.1152996,66.23670044,Credit Card,Female,18-25,10,No,William Taylor,Steven Young,Gregory Rivera
4753,CA-2018-103499,20/11/2018,24/11/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,154.0570738,55.51092621,Credit Card,Male,26-35,10,No,Henry Carter,Zachary Robinson,Alexander Smith
6044,CA-2018-145702,19/05/2018,24/05/2018,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,198.724551,115.627449,Bank Transfer,Male,36-50,15,No,Henry Carter,Zachary Robinson,Nathan King
9000,CA-2018-137785,13/05/2018,17/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,360.5042304,97.92576961,Cash,Male,26-35,10,No,Joseph Young,Daniel Lee,Kevin Adams
9024,CA-2016-165799,29/06/2016,02/07/2016,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,77.93359284,39.94840716,Cash,Male,50+,20,No,Joseph Young,Gregory Scott,David Perez
9285,CA-2015-161032,18/11/2015,23/11/2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,North,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,302.27444,90.66556001,Bank Transfer,Female,50+,10,No,Thomas Torres,Patrick Robinson,Robert White
3757,CA-2017-116799,03/03/2017,06/03/2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,South,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,358.8634931,204.5665069,Credit Card,Male,50+,20,No,Henry Carter,Jason Green,Justin Jones
4648,CA-2017-139556,26/04/2017,01/05/2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,282.7211182,151.9248818,Cash,Male,36-50,10,No,Joseph Young,Gregory Scott,David Perez
5764,CA-2016-162047,03/11/2016,05/11/2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,919.9373242,528.8826758,Credit Card,Female,18-25,20,No,Joseph Young,Gregory Scott,Daniel White
6271,CA-2018-102379,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,776.5691122,382.4868878,Cash,Male,18-25,10,No,William Taylor,Daniel Rodriguez,William Wright
9659,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,422.0906082,157.4373918,Cash,Female,50+,10,No,Joseph Young,Gregory Scott,David Perez
1792,CA-2015-120474,01/12/2015,03/12/2015,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,North,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,2098.823207,709.0167934,Cash,Female,18-25,20,No,Thomas Torres,Patrick Robinson,Jacob Hall
2014,CA-2017-145905,18/09/2017,23/09/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,220.3624681,130.6175319,Cash,Male,50+,10,No,Henry Carter,George Wright,Edward Green
2810,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,417.6191603,143.9488397,Cash,Female,50+,15,No,William Taylor,Jose Hall,Dennis Lewis
3873,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,531.8294992,310.5225008,Credit Card,Female,18-25,15,No,William Taylor,Daniel Rodriguez,Joshua Garcia
6292,CA-2018-143756,02/12/2018,05/12/2018,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,475.8495136,226.1104864,Cash,Female,18-25,20,No,Henry Carter,Steven Williams,Joseph Robinson
6918,CA-2015-124247,16/12/2015,21/12/2015,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,1098.099678,305.8203224,Bank Transfer,Female,36-50,10,No,William Taylor,Daniel Rodriguez,Henry Hill
9463,US-2018-109610,25/11/2018,30/11/2018,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,524.4543443,177.5056557,Bank Transfer,Female,26-35,15,No,Henry Carter,Nathan Allen,Jerry Taylor
9760,CA-2017-146913,31/10/2017,05/11/2017,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,1003.948869,399.9711314,Online,Female,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
9320,US-2018-108343,20/07/2018,25/07/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,122.0169405,41.74705945,Bank Transfer,Male,18-25,10,No,Joseph Young,Gregory Scott,David Perez
9643,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,290.1166576,146.5873424,Online,Female,36-50,10,No,William Taylor,Jose Hall,Dennis Lewis
5028,US-2018-130953,29/07/2018,03/08/2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,184.7998106,117.8701894,Bank Transfer,Male,18-25,10,Yes,Henry Carter,Gary Nelson,Brandon Anderson
5234,CA-2015-115084,18/10/2015,22/10/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,412.9304465,192.4095535,Bank Transfer,Male,36-50,10,No,Henry Carter,Henry Lewis,Matthew Hernandez
5827,CA-2018-161067,03/09/2018,06/09/2018,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,66.05413462,24.74686538,Credit Card,Female,36-50,15,No,Joseph Young,Gregory Scott,David Perez
6522,CA-2018-138289,16/01/2018,18/01/2018,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,North,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,194.4229892,108.2470108,Credit Card,Female,36-50,15,No,Thomas Torres,Ronald Campbell,Alexander Smith
9707,CA-2017-161746,21/10/2017,27/10/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,145.4090679,96.72693208,Bank Transfer,Male,26-35,10,Yes,William Taylor,Daniel Rodriguez,Samuel Hill
1275,CA-2017-119186,26/05/2017,26/05/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,South,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,270.3866627,118.0433373,Cash,Male,50+,25,No,Henry Carter,Jason Green,Aaron Thomas
2151,US-2018-139969,19/11/2018,26/11/2018,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,South,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,155.4593834,77.59861658,Bank Transfer,Female,36-50,10,No,Henry Carter,Jason Green,Edward Scott
3116,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,413.1087607,119.5952393,Online,Male,50+,10,No,William Taylor,Jose Hall,Dennis Lewis
4970,CA-2016-122406,02/08/2016,05/08/2016,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,76.06802359,34.91197641,Cash,Male,18-25,15,No,Joseph Young,George Allen,Richard Moore
5916,US-2016-126977,17/09/2016,23/09/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,123.2229456,76.54105441,Online,Male,36-50,10,Yes,Joseph Young,Gregory Scott,David Perez
7266,US-2015-143721,23/11/2015,26/11/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,South,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,95.68583396,59.68616604,Bank Transfer,Female,26-35,15,Yes,Henry Carter,Jason Green,Eric Lewis
8399,CA-2018-120061,02/11/2018,07/11/2018,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,North,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,119.8966378,35.47536225,Credit Card,Female,18-25,15,No,Thomas Torres,Patrick Scott,Robert Hill
1182,CA-2015-128146,21/06/2015,25/06/2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2.513087869,1.246912131,Credit Card,Male,18-25,10,No,Joseph Young,Nathan Brown,Benjamin Clark
3214,CA-2017-132409,26/05/2017,01/06/2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1.111140037,0.392859963,Online,Male,36-50,10,No,Joseph Young,Daniel Lee,Kevin Adams
3448,CA-2018-102554,11/06/2018,15/06/2018,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2.793755321,0.966244679,Online,Female,36-50,10,No,Henry Carter,George Wright,Edward Green
3934,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,6.058631029,3.341368971,Credit Card,Female,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Lee
4829,CA-2015-152562,01/11/2015,08/11/2015,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3.734027968,1.905972032,Bank Transfer,Male,36-50,10,No,Henry Carter,Nathan Allen,Raymond Carter
6459,US-2018-133361,14/05/2018,17/05/2018,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2.286893938,1.473106062,Credit Card,Male,36-50,20,Yes,Joseph Young,Mark Young,Justin Martin
7755,CA-2016-161795,21/12/2016,23/12/2016,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229,North,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,1.953519174,1.054480826,Bank Transfer,Male,36-50,15,No,Thomas Torres,Patrick Scott,Alexander Walker
323,CA-2015-156601,19/09/2015,24/09/2015,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,5.241402643,1.918597357,Bank Transfer,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Daniel White
860,CA-2018-161984,10/04/2018,15/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,4.390094772,2.769905228,Cash,Female,50+,10,Yes,Joseph Young,Nathan Brown,Henry Brown
2156,CA-2017-111115,25/07/2017,27/07/2017,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,13.91849919,7.561500812,Cash,Male,18-25,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
4138,CA-2018-110926,19/11/2018,23/11/2018,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,16.65753443,8.402465573,Cash,Male,36-50,10,No,Henry Carter,Steven Williams,Robert Rivera
6817,CA-2015-144414,17/06/2015,21/06/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,11.58332605,6.316673954,Cash,Female,18-25,10,No,William Taylor,Jose Hall,Dennis Lewis
8643,CA-2016-108259,08/11/2016,15/11/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.504,20.63793444,10.86606556,Credit Card,Male,26-35,10,No,Henry Carter,Paul Hill,Andrew Moore
8688,CA-2017-144015,26/06/2017,26/06/2017,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,11.05124363,6.848756373,Bank Transfer,Male,36-50,25,Yes,William Taylor,Daniel Rodriguez,Samuel Hill
340,CA-2016-128167,22/06/2016,26/06/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,3.073051487,1.886948513,Cash,Female,18-25,15,Yes,William Taylor,George Hernandez,Benjamin Thompson
3770,CA-2015-153913,16/12/2015,20/12/2015,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,1.236660164,0.747339836,Online,Male,18-25,15,Yes,Henry Carter,Brian Torres,Kenneth Ramirez
5207,CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,0.942856362,0.297143638,Cash,Female,50+,10,No,Joseph Young,Gregory Scott,Edward Green
6947,CA-2016-126466,09/11/2016,13/11/2016,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,1.555705494,0.924294506,Bank Transfer,Female,18-25,10,No,William Taylor,Daniel Rodriguez,Patrick Green
7498,CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,3.819515166,1.140484834,Credit Card,Male,36-50,10,No,William Taylor,Daniel Rodriguez,James Nelson
220,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,North,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,4.298812705,1.285187295,Online,Female,50+,20,No,Thomas Torres,Patrick Scott,Zachary Hall
